"","State","Population","V1","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper","est_inf_mn_pop","est_inf_lwr_pop","est_inf_upr_pop"
"3297","Illinois",12823860,19678,2020-07-23,101.753,2.4875,466.8,32.4415,1,144.1,28.038,0.5,126,3.095,0,14,9.0865,0,46,2.899,0,14.5,7604.778,6238.95,11099.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",40636.688694911,NA,33.8331288299225,1.55373274809681,138.227315514209,0.263829524261201,0.0121159522023541,1.07789164506014
"3298","Illinois",12823860,19679,2020-07-24,93.639,2,441.575,30.015,0.5,137.5625,25.9145,0.5,118.0125,2.857,0,13,8.1285,0,44,2.6615,0,13.5,7607.635,6238.95,11104.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",40924.394842372,NA,31.1177059933711,1.33129418883473,129.181255384395,0.242654754445004,0.0103813843010976,1.00735079285328
"3299","Illinois",12823860,19680,2020-07-25,86.8085,1.5,426.0125,27.7585,0.5,129.0375,23.9425,0,111.025,2.635,0,12,7.848,0,43.5,2.4625,0,13,7610.27,6238.95,11109.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",41212.1009898328,NA,28.6037543538399,1.13895702450536,120.655102312379,0.223051049791872,0.00888154599711288,0.940864157222389
"3300","Illinois",12823860,19681,2020-07-26,80.0215,1,389.5125,25.6135,0,122.5375,22.079,0,105.05,2.428,0,11.025,6.9055,0,36.5125,2.219,0,11.5125,7612.698,6238.95,11113.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",41499.8071372936,NA,26.2418336257525,0.971275532478467,112.482465131627,0.204632876729413,0.00757397174078996,0.877134225823013
"3301","Illinois",12823860,19682,2020-07-27,73.692,1,368.1375,23.5965,0,114.0375,20.351,0,97.5375,2.268,0,11,6.5225,0,35.5125,1.9935,0,11,7614.966,6238.95,11117.975,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",41787.5132847545,NA,24.0232154832836,0.825655448250473,104.767701867083,0.187332172086124,0.00643843155064445,0.816974778788001
"3302","Illinois",12823860,19683,2020-07-28,68.0865,0.5,340.5125,21.772,0,107.1125,18.7715,0,95.0125,2.09,0,10,5.914,0,31.5,1.9105,0,11,7617.056,6238.95,11122.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",42075.2194322153,NA,22.024705540264,0.704549158597365,97.7084633901715,0.171747863281914,0.00549404905073328,0.761927090518545
"3303","Illinois",12823860,19684,2020-07-29,62.4345,0.5,310.0625,20.045,0,99.6124999999999,17.263,0,88.0375,1.917,0,9.02499999999998,5.455,0,33.0125,1.6975,0,9.5,7618.973,6238.95,11125.125,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",42362.9255796761,NA,20.357089127358,0.615949450852349,91.4831617827993,0.158743850348943,0.00480315170979993,0.713382412025703
"3304","Illinois",12823860,19685,2020-07-30,57.2955,0,289.35,18.4295,0,93.55,15.864,0,82.5125,1.756,0,9,4.8995,0,29,1.572,0,9.01249999999999,7620.729,6238.95,11128.175,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",42650.6317271371,NA,18.9314006654024,0.540356715908274,86.3374823305756,0.147626382894093,0.00421368227591594,0.673256588348404
"3305","Illinois",12823860,19686,2020-07-31,48.266,0,254.125,15.9315,0,81.0125,13.563,0,69.5375,1.615,0,8,0,0,0,0.3925,0,2.5,7622.344,6238.95,11131.225,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",42938.3378745979,NA,17.6065164808854,0.472611527098343,81.4836271435488,0.137294983576594,0.0036854077251182,0.635406399816816
"3306","Illinois",12823860,19687,2020-08-01,39.6455,0,204.3625,13.596,0,71.5125,11.4025,0,60.525,1.473,0,8,0,0,0,0.3775,0,2.51249999999999,7623.817,6238.95,11133.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",43226.0440220587,NA,16.3363585217167,0.408757439628243,76.8387615365907,0.127390337400102,0.00318747584290723,0.599185904529453
"3307","Illinois",12823860,19688,2020-08-02,32.016,0,167.5875,11.3995,0,61.5125,9.397,0,51.5125,1.357,0,7,0,0,0,0.3265,0,2.01249999999999,7625.174,6238.95,11135.35,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",43513.7501695196,NA,15.0643624664471,0.349189062602818,72.3130316830705,0.117471357816189,0.0027229637769191,0.563894425571322
"3308","Illinois",12823860,19689,2020-08-03,24.788,0,132.55,9.13,0,49.0125,7.367,0,40.5,1.229,0,7,0,0,0,0,0,0,7626.403,6238.95,11145.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",43801.4563169804,NA,13.8359242588654,0.295919124037027,67.8042541154194,0.107892040765147,0.00230756670797269,0.528735139929938
"3309","Illinois",12823860,19690,2020-08-04,18.26,0,102.05,7.075,0,38.5125,5.5315,0,30.5125,1.123,0,7,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"projected",-44.5788350192867,"projected",44089.1624644412,NA,12.7451417624801,0.251738688023761,63.7328738133888,0.0993861580092117,0.00196304925368618,0.496986662466596
"3310","Illinois",12823860,19691,2020-08-05,12.1905,0,63.5375,5.143,0,29.5,3.802,0,21.5125,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",44376.8686119022,NA,NA,NA,NA,NA,NA,NA
"3311","Illinois",12823860,19692,2020-08-06,7.6905,0,39.5,4.3985,0,24.5,3.248,0,18.025,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",44664.574759363,NA,NA,NA,NA,NA,NA,NA
"3312","Illinois",12823860,19693,2020-08-07,6.778,0,35.0125,3.692,0,20.0125,2.7355,0,14.5125,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",44952.2809068238,NA,NA,NA,NA,NA,NA,NA
"3313","Illinois",12823860,19694,2020-08-08,5.952,0,32.5,3.088,0,17.5125,2.288,0,13.0125,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",45239.9870542847,NA,NA,NA,NA,NA,NA,NA
"3314","Illinois",12823860,19695,2020-08-09,5.143,0,29.5,2.5675,0,14,1.8985,0,10.5,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",45527.6932017455,NA,NA,NA,NA,NA,NA,NA
"3315","Illinois",12823860,19696,2020-08-10,4.3985,0,24.5,2.014,0,11,1.4885,0,8.5,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",45815.3993492063,NA,NA,NA,NA,NA,NA,NA
"3316","Illinois",12823860,19697,2020-08-11,3.692,0,20.0125,1.5455,0,8.51249999999999,1.148,0,6.5,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",46103.1054966672,NA,NA,NA,NA,NA,NA,NA
"3317","Illinois",12823860,19698,2020-08-12,3.088,0,17.5125,1.0965,0,6.5,0.8105,0,5,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",46390.8116441281,NA,NA,NA,NA,NA,NA,NA
"3318","Illinois",12823860,19699,2020-08-13,2.5675,0,14,0.704,0,4.5,0.5155,0,3.5,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",46678.5177915889,NA,NA,NA,NA,NA,NA,NA
"3319","Illinois",12823860,19700,2020-08-14,2.014,0,11,0.3265,0,2.01249999999999,0.241,0,2,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",46966.2239390497,NA,NA,NA,NA,NA,NA,NA
"3320","Illinois",12823860,19701,2020-08-15,1.5455,0,8.51249999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",47253.9300865106,NA,NA,NA,NA,NA,NA,NA
"3321","Illinois",12823860,19702,2020-08-16,1.0965,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",47541.6362339715,NA,NA,NA,NA,NA,NA,NA
"3322","Illinois",12823860,19703,2020-08-17,0.704,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",47829.3423814323,NA,NA,NA,NA,NA,NA,NA
"3323","Illinois",12823860,19704,2020-08-18,0.3265,0,2.01249999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",48117.0485288932,NA,NA,NA,NA,NA,NA,NA
"3324","Illinois",12823860,19705,2020-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",48404.754676354,NA,NA,NA,NA,NA,NA,NA
"3325","Illinois",12823860,19706,2020-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",48692.4608238148,NA,NA,NA,NA,NA,NA,NA
"3326","Illinois",12823860,19707,2020-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",48980.1669712758,NA,NA,NA,NA,NA,NA,NA
"3327","Illinois",12823860,19708,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",49267.8731187366,NA,NA,NA,NA,NA,NA,NA
"3328","Illinois",12823860,19709,2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",49555.5792661974,NA,NA,NA,NA,NA,NA,NA
"3329","Illinois",12823860,19710,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627.526,6238.95,11155.025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"projected",49843.2854136583,NA,NA,NA,NA,NA,NA,NA
"3330","Indiana",6485530,19711,2019-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331","Indiana",6485530,19712,2019-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332","Indiana",6485530,19713,2019-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3333","Indiana",6485530,19714,2019-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3334","Indiana",6485530,19715,2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3335","Indiana",6485530,19716,2019-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336","Indiana",6485530,19717,2019-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337","Indiana",6485530,19718,2019-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3338","Indiana",6485530,19719,2019-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3339","Indiana",6485530,19720,2019-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3340","Indiana",6485530,19721,2019-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3341","Indiana",6485530,19722,2019-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3342","Indiana",6485530,19723,2019-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3343","Indiana",6485530,19724,2019-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3344","Indiana",6485530,19725,2019-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3345","Indiana",6485530,19726,2019-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3346","Indiana",6485530,19727,2019-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3347","Indiana",6485530,19728,2019-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348","Indiana",6485530,19729,2019-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3349","Indiana",6485530,19730,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3350","Indiana",6485530,19731,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3351","Indiana",6485530,19732,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3352","Indiana",6485530,19733,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3353","Indiana",6485530,19734,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3354","Indiana",6485530,19735,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3355","Indiana",6485530,19736,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3356","Indiana",6485530,19737,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3357","Indiana",6485530,19738,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3358","Indiana",6485530,19739,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3359","Indiana",6485530,19740,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3360","Indiana",6485530,19741,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3361","Indiana",6485530,19742,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3362","Indiana",6485530,19743,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3363","Indiana",6485530,19744,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3364","Indiana",6485530,19745,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3365","Indiana",6485530,19746,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3366","Indiana",6485530,19747,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3367","Indiana",6485530,19748,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3368","Indiana",6485530,19749,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3369","Indiana",6485530,19750,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3370","Indiana",6485530,19751,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3371","Indiana",6485530,19752,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3372","Indiana",6485530,19753,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3373","Indiana",6485530,19754,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3374","Indiana",6485530,19755,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3375","Indiana",6485530,19756,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3376","Indiana",6485530,19757,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3377","Indiana",6485530,19758,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3378","Indiana",6485530,19759,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3379","Indiana",6485530,19760,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3380","Indiana",6485530,19761,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3381","Indiana",6485530,19762,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3382","Indiana",6485530,19763,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3383","Indiana",6485530,19764,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3384","Indiana",6485530,19765,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3385","Indiana",6485530,19766,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3386","Indiana",6485530,19767,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"3387","Indiana",6485530,19768,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"observed",-2.50499881982731,NA,NA,NA,0,0,0,0,0,0
"3388","Indiana",6485530,19769,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"observed",-1.97577455864966,NA,NA,NA,0,0,0,0,0,0
"3389","Indiana",6485530,19770,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"observed",-1.23136651588386,NA,NA,NA,0,0,0,0,0,0
"3390","Indiana",6485530,19771,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"observed",-0.349186228363333,NA,NA,NA,0,0,0,0,0,0
"3391","Indiana",6485530,19772,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"observed",0.598988897000844,NA,NA,NA,0,0,0,0,0,0
"3392","Indiana",6485530,19773,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"observed",1.54778212990471,NA,NA,NA,0,0,0,0,0,0
