"","Country_Region","Population","Date","ConfirmedCountry","DeathCountry","RecoveredCountry","newRecovered","newConfirmed","newDeath","overalldeath_rec_rat","newdeath_rec_rat","mean_7","death_7","mean_3","death_3"
"850","US",328200000,2020-03-19,13648,199,108,2,6188,84,1.84259259259259,42,17109,278,8801,114
"851","US",328200000,2020-03-20,19215,247,147,39,5567,48,1.68027210884354,1.23076923076923,21632,300,12630,135
"852","US",328200000,2020-03-21,25356,304,171,24,6141,57,1.77777777777778,2.375,25595,301,17896,189
"853","US",328200000,2020-03-22,33848,427,0,-171,8492,123,Inf,-0.719298245614035,30950,367,20200,228
"854","US",328200000,2020-03-23,43663,552,0,0,9815,125,Inf,Inf,38816,467,24448,305
"855","US",328200000,2020-03-24,53736,706,348,348,10073,154,2.02873563218391,0.442528735632184,47151,594,28380,402
"856","US",328200000,2020-03-25,65778,942,361,13,12042,236,2.60941828254848,18.1538461538462,58318,827,31930,515
"857","US",328200000,2020-03-26,83836,1209,681,320,18058,267,1.77533039647577,0.834375,70188,1010,40173,657
"858","US",328200000,2020-03-27,101657,1581,869,188,17821,372,1.81933256616801,1.97872340425532,82442,1334,47921,875
"859","US",328200000,2020-03-31,188172,3873,7024,6155,86515,2292,0.551395216400911,0.372380178716491,162816,3569,122394,2931
"860","US",328200000,2020-04-01,213372,4757,8474,1450,25200,884,0.561364172763748,0.609655172413793,179524,4330,129536,3548
"861","US",328200000,2020-04-03,275586,7087,9707,1233,62214,2330,0.730091686411868,1.889699918897,231923,6535,173929,5506
"862","US",328200000,2020-04-05,337072,9619,17448,7741,61486,2532,0.55129527739569,0.327089523317401,283336,8913,148900,5746
"863","US",328200000,2020-04-07,396223,12722,21763,4315,59151,3103,0.584570141984102,0.719119351100811,330445,11780,182851,7965
"864","US",328200000,2020-04-08,429052,14695,23559,1796,32829,1973,0.623753130438474,1.09855233853007,345216,13486,153466,7608
"865","US",328200000,2020-04-09,461437,16478,25410,1851,32385,1783,0.648484848484848,0.963263101026472,359780,14897,124365,6859
"866","US",328200000,2020-04-10,496535,18586,28790,3380,35098,2108,0.645571378951025,0.623668639053254,308363,14713,100312,5864
"867","US",328200000,2020-04-11,526396,20462,31270,2480,29861,1876,0.654365206267988,0.756451612903226,313024,15705,97344,5767
"868","US",328200000,2020-04-12,555313,22019,32988,1718,28917,1557,0.667485146113738,0.906286379511059,279727,14932,93876,5541
"869","US",328200000,2020-04-13,580619,23528,43482,10494,25306,1509,0.541097465617957,0.14379645511721,243547,13909,84084,4942
"870","US",328200000,2020-04-14,607670,25831,47763,4281,27051,2303,0.540816112890731,0.537958420929689,211447,13109,81274,5369
"871","US",328200000,2020-04-15,636350,28325,52096,4333,28680,2494,0.54370777027027,0.575582737133626,207298,13630,81037,6306
"872","US",328200000,2020-04-16,667801,32916,54703,2607,31451,4591,0.601722026214284,1.76102800153433,206364,16438,87182,9388
"873","US",328200000,2020-04-17,699706,36773,58545,3842,31905,3857,0.628115125117431,1.00390421655388,203171,18187,92036,10942
"874","US",328200000,2020-04-18,732197,38664,64840,6295,32491,1891,0.596298581122764,0.300397140587768,205801,18202,95847,10339
"875","US",328200000,2020-04-19,759086,40661,70337,5497,26889,1997,0.578088346105179,0.363289066763689,203773,18642,91285,7745
"876","US",328200000,2020-04-20,784326,42094,72329,1992,25240,1433,0.581979565596096,0.719377510040161,203707,18566,84620,5321
"877","US",328200000,2020-04-21,811865,44444,75204,2875,27539,2350,0.590979203233871,0.817391304347826,204195,18613,79668,5780
"878","US",328200000,2020-04-22,957825,51207,77366,2162,145960,6763,0.661879895561358,3.12812210915819,321475,22882,198739,10546
"879","US",328200000,2020-04-25,914345,52188,99079,18876,35526,1925,0.526731194299498,0.101981351981352,325550,20216,209025,11038
"880","US",328200000,2020-04-26,942833,54037,100372,1293,28488,1849,0.538367273741681,1.43000773395205,322133,18208,209974,10537
"881","US",328200000,2020-04-28,843004,50342,111424,4436,6843,435,0.451805715106261,0.0980613165013526,296485,16752,70857,4209
"882","US",328200000,2020-04-29,1012582,58355,115936,4512,169578,8013,0.503338048578526,1.77593085106383,439174,22768,204909,10297
"883","US",328200000,2020-04-30,1039909,60967,120720,4784,27327,2612,0.50502816434725,0.545986622073579,441261,23947,203748,11060
"884","US",328200000,2020-05-01,1069424,62996,153947,33227,29515,2029,0.409205765620636,0.0610647967014777,443237,23626,226420,12654
"885","US",328200000,2020-05-02,1103461,64943,164015,10068,34037,1947,0.395957686796939,0.193384982121573,331314,18810,90879,6588
"886","US",328200000,2020-05-03,1132539,66369,175382,11367,29078,1426,0.378425380027597,0.125450866543503,324866,18311,92630,5402
"887","US",328200000,2020-05-04,1158040,67682,180152,4770,25501,1313,0.375693858519472,0.275262054507338,321879,17775,88616,4686
"888","US",328200000,2020-05-05,1180375,68922,187180,7028,22335,1240,0.368212415856395,0.176437108708025,337371,18580,76914,3979
"889","US",328200000,2020-05-06,1204351,71064,189791,2611,23976,2142,0.374432928853318,0.820375335120643,191769,12709,71812,4695
"890","US",328200000,2020-05-07,1228603,73431,189910,119,24252,2367,0.386662103101469,19.890756302521,188694,12464,70563,5749
"891","US",328200000,2020-05-08,1257023,75662,195036,5126,28420,2231,0.387938636969585,0.435232149824424,187599,12666,76648,6740
"892","US",328200000,2020-05-09,1283929,77180,198993,3957,26906,1518,0.38785283904459,0.383623957543594,180468,12237,79578,6116
"893","US",328200000,2020-05-10,1309550,78795,212534,13541,25621,1615,0.370740681490961,0.119267410087881,177011,12426,80947,5364
"894","US",328200000,2020-05-11,1329260,79526,216169,3635,19710,731,0.367888087561121,0.201100412654746,171220,11844,72237,3864
"895","US",328200000,2020-05-12,1347881,80682,232733,16564,18621,1156,0.346671937370291,0.0697899058198503,167506,11760,63952,3502
"896","US",328200000,2020-05-13,1369574,82376,230287,-2446,21693,1694,0.357710161667832,-0.69255928045789,165223,11312,60024,3581
"897","US",328200000,2020-05-14,1390406,84119,243430,13143,20832,1743,0.345557244382369,0.132618123716047,161803,10688,61146,4593
"898","US",328200000,2020-05-15,1417774,85898,246414,2984,27368,1779,0.348592206611637,0.596179624664879,160751,10236,69893,5216
"899","US",328200000,2020-05-16,1442824,87530,250747,4333,25050,1632,0.349076958049349,0.376644357258251,158895,10350,73250,5154
"900","US",328200000,2020-05-17,1467820,88754,268376,17629,24996,1224,0.330707663874564,0.0694310511089682,158270,9959,77414,4635
"901","US",328200000,2020-05-18,1486757,89562,272265,3889,18937,808,0.328951572916093,0.207765492414502,157497,10036,68983,3664
"902","US",328200000,2020-05-19,1508308,90347,283178,10913,21551,785,0.319046677354879,0.0719325575002291,160427,9665,65484,2817
"903","US",328200000,2020-05-20,1528568,91921,289392,6214,20260,1574,0.317634903521867,0.253299002252977,158994,9545,60748,3167
"904","US",328200000,2020-05-21,1551853,93439,294312,4920,23285,1518,0.317482807360896,0.308536585365854,161447,9320,65096,3877
"905","US",328200000,2020-05-22,1577147,94702,298418,4106,25294,1263,0.317346808838609,0.307598636142231,159373,8804,68839,4355
"906","US",328200000,2020-05-23,1600937,95979,350135,51717,23790,1277,0.274119982292544,0.0246920741729025,158113,8449,72369,4058
"907","US",328200000,2020-05-24,1622612,97087,361239,11104,21675,1108,0.268761124906226,0.0997838616714697,154792,8333,70759,3648
"908","US",328200000,2020-05-25,1643246,97720,366736,5497,20634,633,0.26645870599014,0.115153720211024,156489,8158,66099,3018
"909","US",328200000,2020-05-26,1662302,98220,379157,12421,19056,500,0.259048362551661,0.0402544078576604,153994,7873,61365,2241
"910","US",328200000,2020-05-27,1680913,98913,384902,5745,18611,693,0.25698229679243,0.120626631853786,152345,6992,58301,1826
"911","US",328200000,2020-05-28,1699176,100418,391508,6606,18263,1505,0.256490288831901,0.22782319103845,147323,6979,55930,2698
"912","US",328200000,2020-05-29,1721753,101616,399991,8483,22577,1198,0.254045716028611,0.141223623718024,144606,6914,59451,3396
"913","US",328200000,2020-05-30,1746019,102809,406446,6455,24266,1193,0.252946270845328,0.184817970565453,145082,6830,65106,3896
"914","US",328200000,2020-05-31,1770165,103776,416461,10015,24146,967,0.24918539791241,0.0965551672491263,147553,6689,70989,3358
"915","US",328200000,2020-06-01,1790172,104381,444758,28297,20007,605,0.234691675023271,0.0213803583418737,146926,6661,68419,2765
"916","US",328200000,2020-06-02,1811020,105149,458231,13473,20848,768,0.229467233775105,0.0570028946782454,148718,6929,65001,2340
"917","US",328200000,2020-06-03,1831821,106180,463868,5637,20801,1031,0.228901325377047,0.182898704984921,150908,7267,61656,2404
"918","US",328200000,2020-06-04,1851520,107175,479258,15390,19699,995,0.223626939978049,0.0646523716699155,152344,6757,61348,2794
"919","US",328200000,2020-06-05,1872660,108211,485002,5744,21140,1036,0.223114543857551,0.180362116991643,150907,6595,61640,3062
"920","US",328200000,2020-06-06,1902632,109373,491706,6704,29972,1162,0.222435764460877,0.173329355608592,156613,6564,70811,3193
"921","US",328200000,2020-06-07,1925765,110084,500849,9143,23133,711,0.219794788449213,0.0777644099310948,155600,6308,74245,2909
"922","US",328200000,2020-06-08,1943880,110528,506367,5518,18115,444,0.218276467463322,0.0804639362087713,153708,6147,71220,2317
"923","US",328200000,2020-06-09,1961428,111011,518522,12155,17548,483,0.214091205387621,0.0397367338543809,150408,5862,58796,1638
"924","US",328200000,2020-06-10,1979489,111989,524860,6338,18061,978,0.213369279426895,0.154307352477122,147668,5809,53724,1905
"925","US",328200000,2020-06-11,2000464,112924,533504,8644,20975,935,0.211664767274472,0.108167515039334,148944,5749,56584,2396
"926","US",328200000,2020-06-12,2023347,113820,540292,6788,22883,896,0.21066386324432,0.131997642899234,150687,5609,61919,2809
"927","US",328200000,2020-06-13,2048986,114669,547386,7094,25639,849,0.209484714625511,0.119678601635185,146354,5296,69497,2680
"928","US",328200000,2020-06-14,2074526,115436,556606,9220,25540,767,0.207392661954776,0.0831887201735358,148761,5352,74062,2512
"929","US",328200000,2020-06-15,2094058,115732,561816,5210,19532,296,0.205996269241175,0.0568138195777351,150178,5204,70711,1912
"930","US",328200000,2020-06-16,2114026,116127,576334,14518,19968,395,0.201492537313433,0.0272076043532167,152598,5116,65040,1458
"931","New Zealand",4886000,2020-02-28,5,0,0,0,5,0,NA,NA,NA,NA,NA,NA
"932","New Zealand",4886000,2020-03-04,6,0,0,0,1,0,NA,NA,NA,NA,NA,NA
"933","New Zealand",4886000,2020-03-07,30,0,0,0,26,0,NA,NA,NA,NA,32,0
"934","New Zealand",4886000,2020-03-14,6,0,0,0,1,0,NA,NA,NA,NA,28,0
"935","New Zealand",4886000,2020-03-15,16,0,0,0,10,0,NA,NA,NA,NA,37,0
"936","New Zealand",4886000,2020-03-18,20,0,0,0,8,0,NA,NA,NA,NA,19,0
"937","New Zealand",4886000,2020-03-19,28,0,0,0,8,0,NA,NA,59,0,26,0
"938","New Zealand",4886000,2020-03-20,39,0,0,0,11,0,NA,NA,65,0,27,0
"939","New Zealand",4886000,2020-03-21,52,0,0,0,13,0,NA,NA,77,0,32,0
"940","New Zealand",4886000,2020-03-22,102,0,0,0,50,0,NA,NA,101,0,74,0
"941","New Zealand",4886000,2020-03-23,102,0,0,0,0,0,NA,NA,100,0,63,0
"942","New Zealand",4886000,2020-03-24,155,0,12,12,53,0,0,0,143,0,103,0
"943","New Zealand",4886000,2020-03-25,205,0,22,10,50,0,0,0,185,0,103,0
"944","New Zealand",4886000,2020-03-26,283,0,27,5,78,0,0,0,255,0,181,0
"945","New Zealand",4886000,2020-03-27,368,0,37,10,85,0,0,0,329,0,213,0
"946","New Zealand",4886000,2020-03-31,647,1,74,37,279,1,0.0135135135135135,0.027027027027027,595,1,442,1
"947","New Zealand",4886000,2020-04-01,708,1,83,9,61,0,0.0120481927710843,0,606,1,425,1
"948","New Zealand",4886000,2020-04-03,868,1,103,20,160,0,0.00970873786407767,0,766,1,500,1
"949","New Zealand",4886000,2020-04-05,1039,1,156,53,171,0,0.00641025641025641,0,884,1,392,0
"950","New Zealand",4886000,2020-04-07,1160,1,241,85,121,0,0.004149377593361,0,955,1,452,0
"951","New Zealand",4886000,2020-04-08,1210,1,282,41,50,0,0.00354609929078014,0,927,1,342,0
"952","New Zealand",4886000,2020-04-09,1239,1,317,35,29,0,0.00315457413249211,0,871,1,200,0
"953","New Zealand",4886000,2020-04-10,1283,2,373,56,44,1,0.00536193029490617,0.0178571428571429,636,1,123,1
"954","New Zealand",4886000,2020-04-11,1312,4,422,49,29,2,0.00947867298578199,0.0408163265306122,604,3,102,3
"955","New Zealand",4886000,2020-04-12,1330,4,471,49,18,0,0.00849256900212314,0,462,3,91,3
"956","New Zealand",4886000,2020-04-13,1349,5,546,75,19,1,0.00915750915750916,0.0133333333333333,310,4,66,3
"957","New Zealand",4886000,2020-04-14,1366,9,628,82,17,4,0.0143312101910828,0.0487804878048781,206,8,54,5
"958","New Zealand",4886000,2020-04-15,1386,9,728,100,20,0,0.0123626373626374,0,176,8,56,5
"959","New Zealand",4886000,2020-04-16,1401,9,770,42,15,0,0.0116883116883117,0,162,8,52,4
"960","New Zealand",4886000,2020-04-17,1409,11,816,46,8,2,0.0134803921568627,0.0434782608695652,126,9,43,2
"961","New Zealand",4886000,2020-04-18,1422,11,867,51,13,0,0.0126874279123414,0,110,7,36,2
"962","New Zealand",4886000,2020-04-19,1431,12,912,45,9,1,0.0131578947368421,0.0222222222222222,101,8,30,3
"963","New Zealand",4886000,2020-04-20,1440,12,974,62,9,0,0.0123203285420945,0,91,7,31,1
"964","New Zealand",4886000,2020-04-21,1445,13,1006,32,5,1,0.0129224652087475,0.03125,79,4,23,2
"965","New Zealand",4886000,2020-04-22,1451,14,1036,30,6,1,0.0135135135135135,0.0333333333333333,65,5,20,2
"966","New Zealand",4886000,2020-04-24,1456,17,1095,59,5,3,0.0155251141552511,0.0508474576271186,55,8,16,5
"967","New Zealand",4886000,2020-04-25,1461,18,1118,23,5,1,0.0161001788908766,0.0434782608695652,52,7,16,5
"968","New Zealand",4886000,2020-04-26,1470,18,1142,24,9,0,0.0157618213660245,0,48,7,19,4
"969","New Zealand",4886000,2020-04-28,1472,19,1214,34,3,0,0.0156507413509061,0,42,6,17,1
"970","New Zealand",4886000,2020-04-29,1474,19,1229,15,2,0,0.015459723352319,0,35,6,14,0
"971","New Zealand",4886000,2020-04-30,1476,19,1241,12,2,0,0.0153102336825141,0,32,5,7,0
"972","New Zealand",4886000,2020-05-01,1479,19,1252,11,3,0,0.0151757188498403,0,29,4,7,0
"973","New Zealand",4886000,2020-05-02,1485,20,1263,11,6,1,0.0158353127474268,0.0909090909090909,30,2,11,1
"974","New Zealand",4886000,2020-05-03,1487,20,1266,3,2,0,0.0157977883096366,0,27,1,11,1
"975","New Zealand",4886000,2020-05-04,1487,20,1276,10,0,0,0.0156739811912226,0,18,1,8,1
"976","New Zealand",4886000,2020-05-06,1488,21,1316,14,2,1,0.0159574468085106,0.0714285714285714,17,2,4,1
"977","New Zealand",4886000,2020-05-07,1489,21,1332,16,1,0,0.0157657657657658,0,16,2,3,1
"978","New Zealand",4886000,2020-05-08,1490,21,1347,15,1,0,0.0155902004454343,0,15,2,4,1
"979","New Zealand",4886000,2020-05-09,1492,21,1368,21,2,0,0.0153508771929825,0,14,2,4,0
"980","New Zealand",4886000,2020-05-10,1494,21,1371,3,2,0,0.0153172866520788,0,10,1,5,0
"981","New Zealand",4886000,2020-05-11,1497,21,1386,15,3,0,0.0151515151515152,0,11,1,7,0
"982","New Zealand",4886000,2020-05-12,1497,21,1398,12,0,0,0.0150214592274678,0,11,1,5,0
"983","New Zealand",4886000,2020-05-13,1497,21,1402,4,0,0,0.0149786019971469,0,9,0,3,0
"984","New Zealand",4886000,2020-05-14,1497,21,1411,9,0,0,0.0148830616583983,0,8,0,0,0
"985","New Zealand",4886000,2020-05-15,1498,21,1421,10,1,0,0.0147783251231527,0,8,0,1,0
"986","New Zealand",4886000,2020-05-16,1498,21,1428,7,0,0,0.0147058823529412,0,6,0,1,0
"987","New Zealand",4886000,2020-05-17,1499,21,1433,5,1,0,0.0146545708304257,0,5,0,2,0
"988","New Zealand",4886000,2020-05-18,1499,21,1433,0,0,0,0.0146545708304257,NA,2,0,1,0
"989","New Zealand",4886000,2020-05-19,1499,21,1433,0,0,0,0.0146545708304257,NA,2,0,1,0
"990","New Zealand",4886000,2020-05-20,1503,21,1447,14,4,0,0.0145127850725639,0,6,0,4,0
"991","New Zealand",4886000,2020-05-21,1503,21,1452,5,0,0,0.0144628099173554,0,6,0,4,0
"992","New Zealand",4886000,2020-05-22,1504,21,1455,3,1,0,0.0144329896907217,0,6,0,5,0
"993","New Zealand",4886000,2020-05-23,1504,21,1455,0,0,0,0.0144329896907217,NA,6,0,1,0
"994","New Zealand",4886000,2020-05-24,1504,21,1456,1,0,0,0.0144230769230769,0,5,0,1,0
"995","New Zealand",4886000,2020-05-25,1504,21,1456,0,0,0,0.0144230769230769,NA,5,0,0,0
"996","New Zealand",4886000,2020-05-26,1504,21,1461,5,0,0,0.0143737166324435,0,5,0,0,0
"997","New Zealand",4886000,2020-05-27,1504,21,1462,1,0,0,0.0143638850889193,0,1,0,0,0
"998","New Zealand",4886000,2020-05-28,1504,22,1474,12,0,1,0.0149253731343284,0.0833333333333333,1,1,0,1
"999","New Zealand",4886000,2020-05-29,1504,22,1481,7,0,0,0.0148548278190412,0,0,1,0,1
"1000","New Zealand",4886000,2020-05-30,1504,22,1481,0,0,0,0.0148548278190412,NA,0,1,0,1
"1001","New Zealand",4886000,2020-05-31,1504,22,1481,0,0,0,0.0148548278190412,NA,0,1,0,0
"1002","New Zealand",4886000,2020-06-01,1504,22,1481,0,0,0,0.0148548278190412,NA,0,1,0,0
"1003","New Zealand",4886000,2020-06-02,1504,22,1481,0,0,0,0.0148548278190412,NA,0,1,0,0
"1004","New Zealand",4886000,2020-06-03,1504,22,1481,0,0,0,0.0148548278190412,NA,0,1,0,0
"1005","New Zealand",4886000,2020-06-04,1504,22,1481,0,0,0,0.0148548278190412,NA,0,0,0,0
"1006","New Zealand",4886000,2020-06-05,1504,22,1481,0,0,0,0.0148548278190412,NA,0,0,0,0
"1007","New Zealand",4886000,2020-06-06,1504,22,1481,0,0,0,0.0148548278190412,NA,0,0,0,0
"1008","New Zealand",4886000,2020-06-07,1504,22,1481,0,0,0,0.0148548278190412,NA,0,0,0,0
"1009","New Zealand",4886000,2020-06-08,1504,22,1482,1,0,0,0.0148448043184885,0,0,0,0,0
"1010","New Zealand",4886000,2020-06-09,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1011","New Zealand",4886000,2020-06-10,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1012","New Zealand",4886000,2020-06-11,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1013","New Zealand",4886000,2020-06-12,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1014","New Zealand",4886000,2020-06-13,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1015","New Zealand",4886000,2020-06-14,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1016","New Zealand",4886000,2020-06-15,1504,22,1482,0,0,0,0.0148448043184885,NA,0,0,0,0
"1017","New Zealand",4886000,2020-06-16,1506,22,1482,0,2,0,0.0148448043184885,NA,2,0,2,0
"1018","United Kingdom",66650000,2020-03-11,1721,24,57,57,1721,24,0.421052631578947,0.421052631578947,NA,NA,NA,NA
"1019","United Kingdom",66650000,2020-03-14,2283,42,39,-18,562,18,1.07692307692308,-1,NA,NA,NA,NA
"1020","United Kingdom",66650000,2020-03-16,1564,58,20,20,1561,58,2.9,2.9,NA,NA,3844,100
"1021","United Kingdom",66650000,2020-03-17,1953,55,53,33,389,0,1.0377358490566,-0.0909090909090909,NA,NA,2512,73
"1022","United Kingdom",66650000,2020-03-18,2638,71,67,14,685,16,1.05970149253731,1.14285714285714,NA,NA,2635,71
"1023","United Kingdom",66650000,2020-03-19,2743,140,71,4,105,69,1.97183098591549,17.25,NA,NA,1179,82
"1024","United Kingdom",66650000,2020-03-20,3999,177,65,-6,1256,37,2.72307692307692,-6.16666666666667,6279,219,2046,122
"1025","United Kingdom",66650000,2020-03-21,5052,233,65,0,1053,56,3.58461538461538,Inf,5611,251,2414,162
"1026","United Kingdom",66650000,2020-03-22,5741,282,95,30,689,49,2.96842105263158,1.63333333333333,5738,282,2998,142
"1027","United Kingdom",66650000,2020-03-23,6726,336,140,45,985,54,2.4,1.2,5162,278,2727,159
"1028","United Kingdom",66650000,2020-03-24,8164,423,140,0,1438,87,3.02142857142857,Inf,6211,368,3112,190
"1029","United Kingdom",66650000,2020-03-25,9640,466,140,0,1476,43,3.32857142857143,Inf,7002,395,3899,184
"1030","United Kingdom",66650000,2020-03-26,11812,580,150,10,2172,114,3.86666666666667,11.4,9069,440,5086,244
"1031","United Kingdom",66650000,2020-03-27,14745,761,151,1,2933,181,5.03973509933775,181,10746,584,6581,338
"1032","United Kingdom",66650000,2020-03-31,25481,1793,179,28,10736,1032,10.0167597765363,36.8571428571429,20429,1560,15841,1327
"1033","United Kingdom",66650000,2020-04-01,29865,2357,179,0,4384,564,13.1675977653631,Inf,24124,2075,18053,1777
"1034","United Kingdom",66650000,2020-04-03,38689,3611,208,29,8824,1254,17.3605769230769,43.2413793103448,31963,3275,23944,2850
"1035","United Kingdom",66650000,2020-04-05,48436,4943,229,21,9747,1332,21.5851528384279,63.4285714285714,40272,4520,22955,3150
"1036","United Kingdom",66650000,2020-04-07,55949,6171,325,96,7513,1228,18.9876923076923,12.7916666666667,46309,5705,26084,3814
"1037","United Kingdom",66650000,2020-04-08,61474,7111,345,20,5525,940,20.6115942028986,47,49662,6531,22785,3500
"1038","United Kingdom",66650000,2020-04-09,65872,7993,359,14,4398,882,22.2646239554318,63,51127,7232,17436,3050
"1039","United Kingdom",66650000,2020-04-10,74605,8974,588,229,8733,981,15.2619047619048,4.28384279475982,49124,7181,18656,2803
"1040","United Kingdom",66650000,2020-04-11,79874,9892,622,34,5269,918,15.903536977492,27,50009,7535,18400,2781
"1041","United Kingdom",66650000,2020-04-12,85206,10629,626,4,5332,737,16.9792332268371,184.25,46517,7018,19334,2636
"1042","United Kingdom",66650000,2020-04-13,89570,11347,304,-322,4364,718,37.3256578947368,-2.22981366459627,41134,6404,14965,2373
"1043","United Kingdom",66650000,2020-04-14,94845,12129,323,19,5275,782,37.5510835913313,41.1578947368421,38896,5958,14971,2237
"1044","United Kingdom",66650000,2020-04-15,99483,12894,368,45,4638,765,35.0380434782609,17,38009,5783,14277,2265
"1045","United Kingdom",66650000,2020-04-16,104145,13759,375,7,5706,865,36.6906666666667,123.571428571429,39317,5766,15619,2412
"1046","United Kingdom",66650000,2020-04-17,109769,14607,394,19,5624,848,37.0736040609137,44.6315789473684,36208,5633,15968,2478
"1047","United Kingdom",66650000,2020-04-18,115314,15498,414,20,5545,891,37.4347826086956,44.55,36484,5606,16875,2604
"1048","United Kingdom",66650000,2020-04-19,121172,16095,436,22,5858,597,36.9151376146789,27.1363636363636,37010,5466,17027,2336
"1049","United Kingdom",66650000,2020-04-20,125856,16550,446,10,4684,455,37.1076233183856,45.5,37330,5203,16087,1943
"1050","United Kingdom",66650000,2020-04-21,130172,17378,638,192,4316,828,27.2382445141066,4.3125,36371,5249,14858,1880
"1051","United Kingdom",66650000,2020-04-22,134638,18151,683,45,4466,773,26.5754026354319,17.1777777777778,36199,5257,13466,2056
"1052","United Kingdom",66650000,2020-04-24,139246,18791,712,29,4608,640,26.3918539325843,22.0689655172414,35101,5032,13390,2241
"1053","United Kingdom",66650000,2020-04-25,144640,19567,724,12,5394,776,27.0262430939227,64.6666666666667,34871,4960,14468,2189
"1054","United Kingdom",66650000,2020-04-26,149569,20381,774,50,4929,814,26.3320413436692,16.28,34255,4883,14931,2230
"1055","United Kingdom",66650000,2020-04-27,154037,20794,778,4,4468,413,26.7275064267352,103.25,32865,4699,14791,2003
"1056","United Kingdom",66650000,2020-04-28,158348,21157,807,29,4311,363,26.2168525402726,12.5172413793103,32492,4607,13708,1590
"1057","United Kingdom",66650000,2020-04-29,162350,21745,813,6,4002,588,26.7466174661747,98,32178,4367,12781,1364
"1058","United Kingdom",66650000,2020-04-30,166441,26166,857,44,4091,4421,30.5320886814469,100.477272727273,31803,8015,12404,5372
"1059","United Kingdom",66650000,2020-05-01,172481,26842,859,2,6040,676,31.2479627473807,338,33235,8051,14133,5685
"1060","United Kingdom",66650000,2020-05-02,178685,27583,892,33,6204,741,30.9226457399103,22.4545454545455,34045,8016,16335,5838
"1061","United Kingdom",66650000,2020-05-03,183500,28205,896,4,4815,622,31.4787946428571,155.5,33931,7824,17059,2039
"1062","United Kingdom",66650000,2020-05-04,187842,28520,901,5,4342,315,31.65371809101,63,33805,7726,15361,1678
"1063","United Kingdom",66650000,2020-05-05,191832,28809,910,9,3990,289,31.6582417582418,32.1111111111111,33484,7652,13147,1226
"1064","United Kingdom",66650000,2020-05-06,196243,29501,926,16,4411,739,31.8585313174946,43.25,33893,7803,12743,1343
"1065","United Kingdom",66650000,2020-05-07,202359,30150,934,8,6116,649,32.2805139186296,81.125,35918,4031,14517,1677
"1066","United Kingdom",66650000,2020-05-08,207977,30689,970,36,5618,539,31.6381443298969,14.9722222222222,35496,3894,16145,1927
"1067","United Kingdom",66650000,2020-05-09,212629,31316,997,27,4652,627,31.4102306920762,23.2222222222222,33944,3780,16386,1815
"1068","United Kingdom",66650000,2020-05-10,216525,31662,1001,4,3896,346,31.6303696303696,86.5,33025,3504,14166,1512
"1069","United Kingdom",66650000,2020-05-11,220449,31930,1002,1,3924,268,31.8662674650699,268,32607,3457,12472,1241
"1070","United Kingdom",66650000,2020-05-12,224332,32141,1015,13,3883,211,31.6660098522167,16.2307692307692,32500,3379,11703,825
"1071","United Kingdom",66650000,2020-05-13,227741,32769,1023,8,3409,628,32.0322580645161,78.5,31498,3268,11216,1107
"1072","United Kingdom",66650000,2020-05-14,230985,33264,1032,9,3244,495,32.2325581395349,55,28626,3114,10536,1334
"1073","United Kingdom",66650000,2020-05-15,234440,33693,1043,11,3455,429,32.3039309683605,39,26463,3004,10108,1552
"1074","United Kingdom",66650000,2020-05-16,238004,34078,1047,4,3564,385,32.5482330468004,96.25,25375,2762,10263,1309
"1075","United Kingdom",66650000,2020-05-17,241461,34546,1058,11,3457,468,32.6521739130435,42.5454545454545,24936,2884,10476,1282
"1076","United Kingdom",66650000,2020-05-18,244995,34716,1058,0,3534,170,32.812854442344,Inf,24546,2786,10555,1023
"1077","United Kingdom",66650000,2020-05-19,247709,34876,1090,32,2714,160,31.9963302752294,5,23377,2735,9705,798
"1078","United Kingdom",66650000,2020-05-20,250138,35422,1099,9,2429,546,32.2311191992721,60.6666666666667,22397,2653,8677,876
"1079","United Kingdom",66650000,2020-05-22,252246,36124,1134,18,2627,338,31.8553791887125,18.7777777777778,21780,2496,7770,1044
"1080","United Kingdom",66650000,2020-05-23,255544,36475,1142,8,3298,351,31.9395796847636,43.875,21623,2418,8354,1235
"1081","United Kingdom",66650000,2020-05-24,258504,36757,1149,7,2960,282,31.9904264577894,40.2857142857143,21019,2315,8885,971
"1082","United Kingdom",66650000,2020-05-25,260916,36875,1151,2,2412,118,32.0373588184188,59,19974,1965,8670,751
"1083","United Kingdom",66650000,2020-05-26,262547,36996,1161,10,1631,121,31.8656330749354,12.1,18071,1916,7003,521
"1084","United Kingdom",66650000,2020-05-27,266599,37130,1161,0,4052,134,31.9810508182601,Inf,19409,1890,8095,373
"1085","United Kingdom",66650000,2020-05-28,268619,37542,1166,5,2020,412,32.1972555746141,82.4,19000,1756,7703,667
"1086","United Kingdom",66650000,2020-05-29,270508,37919,1167,1,1889,377,32.4927163667524,377,18262,1795,7961,923
